7,643
7,639
7,640
7,649
7,664
7,639
7,650
7,641
7,634
7,628
7,628
7,633
7,638
7,630
7,631
7,632
7,630
7,628
7,634
9,1031
9,1030
9,1036
9,1027
9,1038
9,1040
9,1025
9,1040
9,1019
9,1033
9,1031
9,1043
9,1031
9,1031
9,1041
9,1032
9,1031
9,1027
9,1037
9,1031
9,1039
9,1047
9,1054
9,1108
9,1043
9,1035
9,1035
9,1054
9,1063
9,1049
9,1039
9,1093
9,1050
9,1065
9,1040
9,1060
9,1052
9,1045
9,1041
9,1046
9,1012
9,1058
9,1057
9,1030
9,1041
9,1040
9,1043
9,1052
9,1044
9,1066
9,1044
9,1096
9,1040
9,1059
9,1041
9,1051
9,1028
9,1049
9,1020
9,1026
9,1029
9,1031
9,1031
9,1027
9,1032
9,1030
9,1029
9,1026
9,1032
9,1040
9,1030
9,1001
9,1037
9,1036
9,1050
9,1039
9,1030
9,1032
9,1041
9,1038
9,1037
9,1034
9,1028
9,1041
9,1025
9,1028
9,1042
9,1036
9,1042
9,1047
9,1031
9,1025
9,1040
9,1022
9,1031
9,1032
9,1028
9,1043
9,1034
9,1031
11,1630
11,1594
11,1554
11,1596
11,1601
11,1592
11,1626
11,1580
11,1599
11,1591
11,1590
11,1593
11,1595
11,1607
11,1596
11,1603
11,1596
11,1617
11,1597
11,1596
11,1584
11,1592
11,1589
11,1737
11,1601
11,1603
11,1598
11,1600
11,1601
11,1589
11,1595
11,1598
11,1610
11,1593
11,1602
11,1605
11,1603
11,1585
11,1593
11,1580
11,1592
11,1590
11,1607
11,1549
11,1623
11,1590
11,1595
11,1616
11,1592
11,1625
11,1592
11,1613
11,1617
11,1609
11,1602
11,1607
11,1607
11,1595
11,1616
11,1599
11,1598
11,1586
11,1607
11,1606
11,1571
11,1591
11,1597
11,1581
11,1602
11,1609
11,1600
11,1607
11,1594
11,1674
11,1595
11,1623
11,1586
11,1593
11,1708
11,1619
11,1603
11,1597
11,1590
11,1596
11,1553
11,1595
11,1599
11,1600
11,1621
11,1599
11,1596
11,1589
11,1595
11,1596
11,1595
11,1604
11,1611
11,1598
11,1595
11,1619
13,2242
13,2249
13,2237
13,2200
13,2248
13,2273
13,2260
13,2227
13,2248
13,2282
13,2264
13,2232
13,2268
13,2264
13,2251
13,2240
13,2251
13,2255
13,2165
13,2241
13,2252
13,2274
13,2240
13,2249
13,2256
13,2267
13,2268
13,2232
13,2238
13,2287
13,2267
13,2230
13,2245
13,2318
13,2262
13,2244
13,2261
13,2272
13,2242
13,2247
13,2247
13,2266
13,2400
13,2384
13,2380
13,2403
13,2312
13,2205
13,2308
13,2301
13,2269
13,2279
13,2359
13,2515
13,2453
13,2274
13,2251
13,2351
13,2247
13,2269
13,2256
13,2204
13,2249
13,2264
13,2250
13,2291
13,2259
13,2249
13,2253
13,2234
13,2247
13,2256
13,2263
13,2266
13,2254
13,2263
13,2203
13,2231
13,2253
13,2264
13,2250
13,2232
13,2241
13,2268
13,2254
13,2259
13,2258
13,2263
13,2251
13,2271
13,2238
13,2264
13,2250
13,2255
13,2263
13,2242
13,2276
13,2278
13,2248
13,2259
15,3814
15,3810
15,3786
15,3742
15,3780
15,3803
15,3795
15,3790
15,3893
15,3823
15,3910
15,3794
15,3796
15,3771
15,3779
15,3863
15,4096
15,3771
15,3815
15,3835
15,3787
15,3855
15,3810
15,3852
15,3947
15,3812
15,3793
15,3784
15,3875
15,3789
15,3810
15,3785
15,3826
15,3830
15,3814
15,3828
15,3800
15,3956
15,4015
15,3804
15,3808
15,3817
15,3845
15,3800
15,3822
15,3786
15,3728
15,3766
15,3809
15,3806
15,3780
15,3785
15,3809
15,3779
15,3780
15,3752
15,3812
15,3786
15,3803
15,3785
15,3788
15,3765
15,3786
15,3795
15,3768
15,3789
15,3783
15,3851
15,3777
15,3796
15,3772
15,3822
15,3737
15,3790
15,3786
15,3835
15,3806
15,3803
15,3804
15,3780
15,3800
15,3779
15,3797
15,3792
15,3783
15,3787
15,3898
15,3792
15,3826
15,3886
15,3939
15,3781
15,3777
15,3782
15,3775
15,3777
15,3780
15,3793
15,3762
15,3781
17,3916
17,3974
17,4029
17,3957
17,3974
17,4002
17,4026
17,3951
17,4023
17,3999
17,3991
17,3951
17,3957
17,3989
17,4029
17,4287
17,4085
17,4047
17,4007
17,3978
17,4008
17,3954
17,3949
17,3904
17,4025
17,3982
17,3991
17,3981
17,3968
17,3936
17,3999
17,3872
17,4001
17,4024
17,4035
17,3985
17,3995
17,3985
17,3962
17,4060
17,4214
17,4057
17,4227
17,4013
17,3958
17,3931
17,3911
17,3936
17,3897
17,3963
17,3956
17,3967
17,3917
17,3943
17,3927
17,3968
17,3799
17,3942
17,3946
17,3929
17,3944
17,3921
17,3943
17,3957
17,3903
17,3988
17,3930
17,3919
17,3947
17,3930
17,3935
17,3922
17,3931
17,4052
17,3933
17,3922
17,3929
17,3984
17,3964
17,3986
17,3945
17,3869
17,3917
17,3928
17,3932
17,3920
17,3923
17,3922
17,3955
17,3947
17,3899
17,3952
17,3939
17,3914
17,3923
17,3947
17,3926
17,3922
17,3843
17,3908
